age;job;education;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
43;blue-collar;basic.4y;1.1;93.994;-36.4;4.857;5191;no
30;admin.;university.degree;-1.8;92.893;-46.2;1.327;5099.1;no
36;self-employed;university.degree;1.4;93.918;-42.7;4.96;5228.1;no
50;management;university.degree;1.1;93.994;-36.4;4.857;5191;no
37;self-employed;basic.9y;1.4;93.444;-36.1;4.964;5228.1;no
30;admin.;high.school;-1.8;93.075;-47.1;1.405;5099.1;no
46;technician;university.degree;1.4;93.444;-36.1;4.968;5228.1;no
34;technician;high.school;-1.8;92.893;-46.2;1.281;5099.1;no
52;admin.;basic.6y;1.4;94.465;-41.8;4.959;5228.1;no
54;technician;university.degree;-1.8;92.893;-46.2;1.313;5099.1;no
43;services;university.degree;1.4;93.918;-42.7;4.961;5228.1;no
35;services;high.school;-1.8;92.893;-46.2;1.354;5099.1;no
40;entrepreneur;basic.4y;1.4;93.918;-42.7;4.963;5228.1;no
32;blue-collar;basic.9y;1.4;94.465;-41.8;4.959;5228.1;no
31;technician;professional.course;1.4;93.444;-36.1;4.965;5228.1;no
41;blue-collar;basic.4y;1.1;93.994;-36.4;4.859;5191;no
29;blue-collar;high.school;-0.1;93.2;-42;4.12;5195.8;no
53;blue-collar;basic.9y;1.4;93.918;-42.7;4.961;5228.1;no
47;admin.;high.school;1.4;93.444;-36.1;4.965;5228.1;yes
51;services;high.school;1.4;94.465;-41.8;4.961;5228.1;no
35;technician;professional.course;1.4;93.444;-36.1;4.965;5228.1;no
51;technician;basic.6y;1.4;93.918;-42.7;4.961;5228.1;no
44;blue-collar;basic.6y;1.1;93.994;-36.4;4.859;5191;no
59;admin.;university.degree;1.4;94.465;-41.8;4.962;5228.1;no
31;management;university.degree;-0.1;93.2;-42;4.191;5195.8;no
31;admin.;university.degree;-1.8;92.893;-46.2;1.344;5099.1;no
41;technician;professional.course;-1.8;93.075;-47.1;1.405;5099.1;no
32;services;high.school;-1.8;92.893;-46.2;1.244;5099.1;no
32;housemaid;high.school;1.4;94.465;-41.8;4.866;5228.1;no
56;unknown;basic.9y;1.4;93.918;-42.7;4.962;5228.1;no
51;admin.;university.degree;-2.9;92.469;-33.6;0.921;5076.2;yes
53;blue-collar;basic.4y;1.4;93.918;-42.7;4.968;5228.1;no
25;technician;professional.course;1.4;93.918;-42.7;4.963;5228.1;no
33;management;university.degree;-0.1;93.2;-42;4.12;5195.8;no
41;blue-collar;basic.9y;1.1;93.994;-36.4;4.857;5191;no
28;services;university.degree;1.4;93.918;-42.7;4.963;5228.1;no
48;management;basic.9y;-1.8;92.893;-46.2;1.291;5099.1;yes
28;blue-collar;basic.9y;1.4;93.918;-42.7;4.957;5228.1;no
43;services;basic.9y;1.4;94.465;-41.8;4.866;5228.1;no
29;management;university.degree;1.1;93.994;-36.4;4.857;5191;no
36;blue-collar;high.school;1.4;94.465;-41.8;4.959;5228.1;no
30;admin.;university.degree;1.4;93.918;-42.7;4.962;5228.1;yes
49;admin.;basic.6y;-1.8;93.075;-47.1;1.405;5099.1;no
55;admin.;high.school;1.1;93.994;-36.4;4.855;5191;no
34;management;university.degree;-0.1;93.2;-42;4.076;5195.8;no
29;management;university.degree;-2.9;92.201;-31.4;0.873;5076.2;no
35;admin.;university.degree;-1.8;93.075;-47.1;1.365;5099.1;no
40;technician;basic.9y;1.4;93.918;-42.7;4.96;5228.1;no
42;housemaid;university.degree;-0.1;93.2;-42;4.191;5195.8;no
34;admin.;high.school;1.4;94.465;-41.8;4.961;5228.1;no
47;technician;high.school;-0.1;93.2;-42;4.021;5195.8;no
39;admin.;university.degree;1.4;93.444;-36.1;4.964;5228.1;no
55;technician;basic.6y;1.1;93.994;-36.4;4.857;5191;no
44;services;high.school;1.4;93.918;-42.7;4.963;5228.1;no
34;blue-collar;basic.6y;1.4;94.465;-41.8;4.961;5228.1;no
45;admin.;university.degree;1.4;93.444;-36.1;4.965;5228.1;no
50;admin.;university.degree;-3.4;92.649;-30.1;0.714;5017.5;yes
55;self-employed;basic.9y;-1.8;92.893;-46.2;1.344;5099.1;no
28;admin.;high.school;1.4;93.918;-42.7;4.961;5228.1;no
30;technician;high.school;1.4;93.444;-36.1;4.963;5228.1;no
32;housemaid;basic.4y;1.4;93.444;-36.1;4.965;5228.1;no
31;management;university.degree;-0.1;93.2;-42;4.12;5195.8;no
32;services;high.school;-1.8;92.893;-46.2;1.266;5099.1;no
39;blue-collar;professional.course;1.1;93.994;-36.4;4.858;5191;no
24;admin.;high.school;1.4;93.918;-42.7;4.958;5228.1;no
57;retired;professional.course;-2.9;92.963;-40.8;1.266;5076.2;yes
27;technician;university.degree;-1.8;92.893;-46.2;1.25;5099.1;no
44;admin.;university.degree;-2.9;92.201;-31.4;0.883;5076.2;yes
32;admin.;university.degree;-1.8;92.893;-46.2;1.244;5099.1;no
37;housemaid;university.degree;1.4;94.465;-41.8;4.967;5228.1;no
29;admin.;university.degree;-0.1;93.2;-42;4.12;5195.8;no
31;unemployed;university.degree;-1.8;93.369;-34.8;0.646;5008.7;yes
58;blue-collar;basic.4y;1.4;93.918;-42.7;4.962;5228.1;no
32;technician;professional.course;1.4;93.918;-42.7;4.968;5228.1;no
48;services;basic.4y;1.4;93.444;-36.1;4.968;5228.1;no
42;blue-collar;professional.course;-1.8;92.893;-46.2;1.313;5099.1;no
31;admin.;university.degree;-1.1;94.767;-50.8;1.048;4963.6;no
41;blue-collar;basic.9y;1.4;94.465;-41.8;4.967;5228.1;no
33;self-employed;basic.4y;1.1;93.994;-36.4;4.864;5191;no
45;technician;professional.course;1.4;93.918;-42.7;4.962;5228.1;no
30;admin.;university.degree;1.4;93.444;-36.1;4.97;5228.1;no
30;admin.;university.degree;1.4;93.918;-42.7;4.963;5228.1;no
53;self-employed;basic.9y;-0.1;93.2;-42;4.191;5195.8;no
32;blue-collar;basic.6y;1.4;93.918;-42.7;4.961;5228.1;no
27;admin.;university.degree;-1.8;93.075;-47.1;1.405;5099.1;no
46;admin.;high.school;1.4;93.918;-42.7;4.961;5228.1;no
29;admin.;university.degree;1.4;93.444;-36.1;4.963;5228.1;no
43;management;university.degree;-0.1;93.2;-42;4.191;5195.8;no
26;admin.;university.degree;-3.4;92.431;-26.9;0.73;5017.5;no
47;admin.;university.degree;1.4;93.444;-36.1;4.965;5228.1;no
39;blue-collar;basic.9y;1.1;93.994;-36.4;4.856;5191;yes
29;self-employed;university.degree;1.4;93.918;-42.7;4.968;5228.1;no
33;admin.;university.degree;-1.7;94.055;-39.8;0.715;4991.6;yes
56;retired;high.school;-2.9;92.201;-31.4;0.883;5076.2;no
30;technician;university.degree;-2.9;92.963;-40.8;1.268;5076.2;yes
32;technician;university.degree;1.4;93.444;-36.1;4.968;5228.1;no
33;services;professional.course;-1.1;94.601;-49.5;0.977;4963.6;no
49;technician;university.degree;1.1;93.994;-36.4;4.857;5191;no
33;blue-collar;basic.6y;-1.8;92.893;-46.2;1.281;5099.1;no
58;self-employed;university.degree;-3.4;92.649;-30.1;0.716;5017.5;no
37;admin.;professional.course;-0.1;93.2;-42;4.12;5195.8;no
48;housemaid;high.school;-2.9;92.963;-40.8;1.252;5076.2;no
39;technician;basic.6y;-1.8;93.075;-47.1;1.453;5099.1;no
53;admin.;basic.6y;1.1;93.994;-36.4;4.857;5191;no
59;housemaid;basic.4y;1.1;93.994;-36.4;4.856;5191;no
40;admin.;university.degree;1.1;93.994;-36.4;4.857;5191;no
44;blue-collar;basic.9y;-0.1;93.2;-42;4.153;5195.8;no
39;technician;professional.course;-0.1;93.798;-40.4;4.921;5195.8;yes
30;self-employed;university.degree;-2.9;92.963;-40.8;1.268;5076.2;no
48;admin.;university.degree;1.4;93.444;-36.1;4.967;5228.1;no
51;technician;high.school;-0.1;93.2;-42;4.191;5195.8;no
29;admin.;university.degree;1.4;93.444;-36.1;4.964;5228.1;no
38;blue-collar;high.school;-1.8;92.893;-46.2;1.313;5099.1;no
30;blue-collar;basic.4y;1.1;93.994;-36.4;4.864;5191;no
62;retired;university.degree;-1.8;92.893;-46.2;1.264;5099.1;no
30;technician;professional.course;1.4;93.444;-36.1;4.968;5228.1;no
36;admin.;high.school;-2.9;92.201;-31.4;0.849;5076.2;yes
32;student;university.degree;1.1;93.994;-36.4;4.855;5191;no
56;unemployed;basic.9y;-0.1;93.2;-42;4.021;5195.8;no
39;admin.;high.school;-0.1;93.2;-42;4.191;5195.8;no
36;admin.;high.school;1.1;93.994;-36.4;4.857;5191;no
36;technician;university.degree;1.4;93.444;-36.1;4.966;5228.1;no
34;blue-collar;basic.6y;-1.8;92.893;-46.2;1.291;5099.1;no
21;student;high.school;-1.1;94.601;-49.5;0.982;4963.6;yes
44;blue-collar;basic.9y;-1.8;93.075;-47.1;1.405;5099.1;no
31;admin.;high.school;1.4;94.465;-41.8;4.961;5228.1;yes
37;admin.;professional.course;1.4;93.444;-36.1;4.968;5228.1;no
37;technician;university.degree;1.1;93.994;-36.4;4.857;5191;no
30;blue-collar;basic.9y;1.4;93.918;-42.7;4.963;5228.1;no
47;technician;professional.course;1.4;93.918;-42.7;4.962;5228.1;no
41;admin.;high.school;1.1;93.994;-36.4;4.857;5191;no
33;technician;professional.course;1.1;93.994;-36.4;4.858;5191;no
57;technician;professional.course;-1.8;92.893;-46.2;1.299;5099.1;no
29;services;university.degree;1.1;93.994;-36.4;4.859;5191;no
33;admin.;university.degree;1.4;93.444;-36.1;4.962;5228.1;no
40;admin.;professional.course;1.4;93.444;-36.1;4.963;5228.1;no
43;technician;university.degree;-1.8;92.893;-46.2;1.291;5099.1;yes
27;admin.;basic.9y;1.4;93.918;-42.7;4.961;5228.1;no
41;management;university.degree;1.1;93.994;-36.4;4.857;5191;no
58;retired;basic.4y;1.4;93.918;-42.7;4.963;5228.1;no
28;blue-collar;basic.9y;1.1;93.994;-36.4;4.858;5191;no
55;admin.;high.school;-1.7;94.027;-38.3;0.904;4991.6;yes
54;self-employed;university.degree;-1.1;94.601;-49.5;0.987;4963.6;no
56;management;university.degree;-0.1;93.2;-42;4.12;5195.8;no
56;unemployed;high.school;-0.1;93.2;-42;4.021;5195.8;no
40;technician;high.school;-0.1;93.2;-42;4.12;5195.8;no
49;management;university.degree;1.4;93.918;-42.7;4.96;5228.1;no
30;admin.;university.degree;1.4;93.444;-36.1;4.963;5228.1;no
29;student;professional.course;-0.1;93.2;-42;4.021;5195.8;no
31;admin.;university.degree;1.4;93.444;-36.1;4.963;5228.1;no
30;admin.;high.school;-1.8;92.893;-46.2;1.281;5099.1;no
34;admin.;university.degree;1.4;93.444;-36.1;4.963;5228.1;no
44;entrepreneur;basic.4y;1.4;93.918;-42.7;4.963;5228.1;no
32;technician;university.degree;-1.8;92.893;-46.2;1.25;5099.1;no
38;housemaid;university.degree;-1.1;94.767;-50.8;1.03;4963.6;yes
37;self-employed;university.degree;-0.1;93.2;-42;4.021;5195.8;no
29;technician;university.degree;1.4;93.918;-42.7;4.968;5228.1;no
30;admin.;university.degree;1.4;93.444;-36.1;4.963;5228.1;no
54;management;university.degree;-1.8;93.075;-47.1;1.365;5099.1;no
43;blue-collar;basic.9y;1.4;93.918;-42.7;4.961;5228.1;no
33;admin.;university.degree;1.1;93.994;-36.4;4.857;5191;no
32;admin.;university.degree;1.4;93.444;-36.1;4.963;5228.1;no
57;retired;professional.course;-1.1;94.767;-50.8;1.031;4963.6;no
29;admin.;university.degree;1.4;93.444;-36.1;4.964;5228.1;no
36;entrepreneur;unknown;1.4;93.918;-42.7;4.96;5228.1;no
48;blue-collar;basic.9y;-1.8;93.876;-40;0.668;5008.7;yes
30;blue-collar;basic.9y;-1.8;92.893;-46.2;1.299;5099.1;no
45;admin.;university.degree;-3.4;92.379;-29.8;0.741;5017.5;no
42;blue-collar;basic.6y;-1.8;92.893;-46.2;1.327;5099.1;no
31;admin.;high.school;1.4;93.918;-42.7;4.962;5228.1;no
28;services;unknown;-1.8;92.893;-46.2;1.344;5099.1;no
53;services;unknown;-2.9;92.963;-40.8;1.262;5076.2;yes
58;admin.;university.degree;-1.1;94.601;-49.5;0.953;4963.6;no
32;services;high.school;-1.8;93.075;-47.1;1.405;5099.1;no
31;unemployed;university.degree;1.4;93.444;-36.1;4.964;5228.1;no
53;blue-collar;basic.4y;-0.1;93.2;-42;4.191;5195.8;no
53;admin.;basic.9y;1.1;93.994;-36.4;4.858;5191;no
32;housemaid;university.degree;1.4;93.444;-36.1;4.964;5228.1;no
32;services;basic.6y;1.4;94.465;-41.8;4.866;5228.1;no
43;unemployed;basic.9y;1.1;93.994;-36.4;4.855;5191;no
44;housemaid;basic.4y;1.4;94.465;-41.8;4.866;5228.1;no
45;blue-collar;high.school;1.4;93.444;-36.1;4.968;5228.1;no
41;blue-collar;unknown;-1.8;93.075;-47.1;1.405;5099.1;no
64;unknown;unknown;-2.9;92.201;-31.4;0.873;5076.2;no
30;self-employed;university.degree;1.4;93.918;-42.7;4.963;5228.1;no
31;technician;professional.course;1.4;93.918;-42.7;4.963;5228.1;yes
27;admin.;high.school;1.4;93.918;-42.7;4.96;5228.1;yes
38;technician;professional.course;-0.1;93.2;-42;4.12;5195.8;no
37;admin.;university.degree;-1.8;92.893;-46.2;1.299;5099.1;no
50;blue-collar;basic.9y;1.4;93.918;-42.7;4.966;5228.1;no
60;technician;professional.course;1.1;93.994;-36.4;4.858;5191;no
50;technician;professional.course;1.4;93.444;-36.1;4.965;5228.1;no
34;admin.;high.school;1.4;93.918;-42.7;4.962;5228.1;no
45;admin.;basic.6y;1.4;93.918;-42.7;4.962;5228.1;no
39;services;professional.course;-1.8;92.893;-46.2;1.327;5099.1;no
36;blue-collar;basic.6y;1.1;93.994;-36.4;4.855;5191;no
34;management;high.school;1.4;93.918;-42.7;4.961;5228.1;yes
31;blue-collar;high.school;-1.8;92.893;-46.2;1.281;5099.1;yes
27;student;university.degree;1.1;93.994;-36.4;4.858;5191;no
35;blue-collar;basic.6y;1.1;93.994;-36.4;4.857;5191;no
50;technician;university.degree;1.4;93.918;-42.7;4.962;5228.1;no
53;management;university.degree;-0.1;93.2;-42;4.153;5195.8;no
27;blue-collar;basic.4y;-1.8;92.893;-46.2;1.266;5099.1;no
57;housemaid;university.degree;1.4;93.918;-42.7;4.962;5228.1;no
37;blue-collar;basic.9y;-1.8;92.893;-46.2;1.334;5099.1;no
59;technician;basic.6y;1.1;93.994;-36.4;4.86;5191;no
49;housemaid;professional.course;1.1;93.994;-36.4;4.86;5191;no
32;management;high.school;-0.1;93.2;-42;4.191;5195.8;no
34;unemployed;basic.9y;-1.8;92.893;-46.2;1.266;5099.1;no
25;self-employed;university.degree;1.1;93.994;-36.4;4.857;5191;no
45;blue-collar;basic.9y;1.1;93.994;-36.4;4.856;5191;no
34;blue-collar;basic.6y;1.4;94.465;-41.8;4.967;5228.1;no
29;admin.;university.degree;-2.9;92.963;-40.8;1.26;5076.2;no
53;blue-collar;unknown;1.4;93.918;-42.7;4.962;5228.1;no
29;technician;professional.course;-0.1;93.2;-42;4.076;5195.8;no
39;housemaid;basic.4y;1.4;93.444;-36.1;4.963;5228.1;no
40;admin.;high.school;-1.8;92.893;-46.2;1.25;5099.1;no
27;services;university.degree;-1.8;93.369;-34.8;0.652;5008.7;yes
55;unemployed;basic.9y;-3.4;92.431;-26.9;0.728;5017.5;no
32;services;high.school;1.4;93.444;-36.1;4.964;5228.1;no
54;admin.;professional.course;1.4;93.444;-36.1;4.964;5228.1;no
39;unemployed;university.degree;-0.1;93.2;-42;4.191;5195.8;no
43;technician;professional.course;1.1;93.994;-36.4;4.86;5191;no
41;blue-collar;basic.4y;1.4;94.465;-41.8;4.962;5228.1;no
26;admin.;high.school;-3.4;92.649;-30.1;0.719;5017.5;no
52;technician;professional.course;1.4;93.444;-36.1;4.965;5228.1;no
44;admin.;university.degree;-2.9;92.201;-31.4;0.879;5076.2;no
38;blue-collar;basic.9y;-0.1;93.2;-42;4.12;5195.8;no
42;services;university.degree;-2.9;92.963;-40.8;1.099;5076.2;no
44;admin.;university.degree;-0.1;93.2;-42;4.021;5195.8;no
27;admin.;basic.6y;-1.8;92.893;-46.2;1.25;5099.1;no
28;management;university.degree;1.4;94.465;-41.8;4.962;5228.1;yes
47;housemaid;university.degree;-2.9;92.201;-31.4;0.843;5076.2;yes
34;services;high.school;1.4;93.918;-42.7;4.96;5228.1;no
55;blue-collar;basic.4y;-1.8;92.893;-46.2;1.299;5099.1;no
34;blue-collar;basic.9y;1.1;93.994;-36.4;4.858;5191;no
25;admin.;university.degree;-2.9;92.201;-31.4;0.838;5076.2;no
31;technician;professional.course;1.4;93.444;-36.1;4.963;5228.1;no
35;admin.;high.school;1.4;93.918;-42.7;4.963;5228.1;no
50;management;university.degree;-1.1;94.199;-37.5;0.878;4963.6;no
22;blue-collar;basic.9y;1.4;93.918;-42.7;4.957;5228.1;no
48;unknown;basic.4y;1.1;93.994;-36.4;4.856;5191;no
35;blue-collar;basic.4y;1.1;93.994;-36.4;4.857;5191;no
34;technician;professional.course;-0.1;93.2;-42;4.12;5195.8;no
50;blue-collar;basic.4y;-0.1;93.2;-42;4.153;5195.8;no
25;student;high.school;-2.9;92.469;-33.6;1.044;5076.2;no
51;entrepreneur;university.degree;-1.8;92.893;-46.2;1.299;5099.1;no
32;student;high.school;1.1;93.994;-36.4;4.856;5191;no
59;management;university.degree;-3;92.713;-33;0.7;5023.5;no
37;blue-collar;basic.9y;-1.8;92.893;-46.2;1.334;5099.1;no
40;blue-collar;basic.4y;-0.1;93.2;-42;4.153;5195.8;no
26;technician;professional.course;1.4;94.465;-41.8;4.864;5228.1;no
32;admin.;high.school;-1.8;92.893;-46.2;1.327;5099.1;no
33;management;university.degree;-1.8;93.075;-47.1;1.498;5099.1;yes
35;self-employed;basic.4y;1.4;94.465;-41.8;4.961;5228.1;no
32;student;university.degree;1.4;94.465;-41.8;4.962;5228.1;no
35;admin.;high.school;1.4;93.918;-42.7;4.962;5228.1;no
31;technician;university.degree;-0.1;93.2;-42;4.191;5195.8;yes
38;blue-collar;basic.9y;1.4;94.465;-41.8;4.959;5228.1;yes
30;student;high.school;-1.7;94.027;-38.3;0.899;4991.6;yes
32;services;high.school;-1.8;92.893;-46.2;1.27;5099.1;yes
44;blue-collar;basic.9y;-1.8;92.893;-46.2;1.327;5099.1;no
35;admin.;university.degree;1.4;93.918;-42.7;4.962;5228.1;no
48;blue-collar;basic.9y;1.4;94.465;-41.8;4.958;5228.1;no
52;retired;university.degree;-0.1;93.2;-42;4.12;5195.8;no
41;blue-collar;basic.9y;-1.8;92.893;-46.2;1.313;5099.1;no
65;housemaid;basic.4y;-2.9;92.963;-40.8;1.266;5076.2;no
43;services;high.school;1.4;93.918;-42.7;4.962;5228.1;no
40;blue-collar;professional.course;-0.1;93.2;-42;4.191;5195.8;no
30;admin.;university.degree;1.4;93.918;-42.7;4.957;5228.1;no
66;retired;high.school;-1.7;94.215;-40.3;0.896;4991.6;no
44;services;high.school;-1.7;94.055;-39.8;0.72;4991.6;no
35;admin.;high.school;1.4;94.465;-41.8;4.961;5228.1;no
57;management;university.degree;1.4;93.444;-36.1;4.965;5228.1;no
26;blue-collar;basic.6y;1.4;94.465;-41.8;4.864;5228.1;no
39;unemployed;university.degree;1.4;94.465;-41.8;4.958;5228.1;no
45;services;basic.6y;1.4;94.465;-41.8;4.864;5228.1;no
35;technician;professional.course;-3.4;92.649;-30.1;0.714;5017.5;yes
42;housemaid;university.degree;-0.1;93.2;-42;4.191;5195.8;no
36;admin.;university.degree;-3.4;92.431;-26.9;0.742;5017.5;no
46;admin.;university.degree;-1.8;92.893;-46.2;1.264;5099.1;no
35;self-employed;university.degree;1.4;93.918;-42.7;4.962;5228.1;no
24;admin.;high.school;1.4;93.918;-42.7;4.957;5228.1;no
50;technician;university.degree;1.4;93.444;-36.1;4.965;5228.1;no
36;admin.;university.degree;1.4;93.918;-42.7;4.968;5228.1;no
39;technician;professional.course;1.4;93.918;-42.7;4.966;5228.1;no
57;blue-collar;basic.4y;1.4;93.918;-42.7;4.96;5228.1;no
42;blue-collar;basic.4y;1.4;94.465;-41.8;4.864;5228.1;no
31;blue-collar;university.degree;1.4;93.918;-42.7;4.957;5228.1;no
41;admin.;unknown;1.1;93.994;-36.4;4.857;5191;yes
25;blue-collar;basic.4y;-1.8;92.893;-46.2;1.25;5099.1;no
58;blue-collar;basic.4y;1.4;93.918;-42.7;4.962;5228.1;no
33;self-employed;university.degree;1.1;93.994;-36.4;4.857;5191;no
42;technician;unknown;1.1;93.994;-36.4;4.856;5191;no
41;management;university.degree;1.1;93.994;-36.4;4.857;5191;no
49;blue-collar;basic.6y;-0.1;93.2;-42;4.12;5195.8;no
44;blue-collar;basic.9y;1.1;93.994;-36.4;4.857;5191;no
52;services;university.degree;1.4;94.465;-41.8;4.96;5228.1;no
26;blue-collar;basic.9y;-1.8;92.893;-46.2;1.334;5099.1;no
43;admin.;high.school;-1.8;92.893;-46.2;1.281;5099.1;no
43;technician;university.degree;1.4;93.444;-36.1;4.963;5228.1;no
26;housemaid;basic.4y;1.4;93.918;-42.7;4.96;5228.1;no
34;blue-collar;basic.6y;-1.8;92.893;-46.2;1.344;5099.1;no
24;services;high.school;1.1;93.994;-36.4;4.858;5191;no
33;self-employed;university.degree;1.1;93.994;-36.4;4.857;5191;no
38;self-employed;unknown;1.4;93.918;-42.7;4.961;5228.1;no
31;blue-collar;basic.4y;1.1;93.994;-36.4;4.857;5191;no
32;admin.;university.degree;1.4;93.918;-42.7;4.963;5228.1;no
25;self-employed;unknown;-1.8;93.749;-34.6;0.643;5008.7;no
26;admin.;university.degree;1.4;93.918;-42.7;4.963;5228.1;no
56;retired;basic.4y;1.1;93.994;-36.4;4.857;5191;no
38;blue-collar;basic.6y;1.1;93.994;-36.4;4.855;5191;no
37;admin.;high.school;-3.4;92.649;-30.1;0.716;5017.5;no
22;blue-collar;basic.9y;1.4;93.918;-42.7;4.96;5228.1;yes
50;blue-collar;basic.9y;1.4;94.465;-41.8;4.864;5228.1;no
34;blue-collar;basic.9y;1.1;93.994;-36.4;4.859;5191;no
35;technician;university.degree;-1.8;92.893;-46.2;1.299;5099.1;no
48;services;basic.9y;-1.8;92.893;-46.2;1.266;5099.1;no
25;admin.;high.school;1.4;93.918;-42.7;4.962;5228.1;no
39;blue-collar;basic.4y;-1.8;92.893;-46.2;1.266;5099.1;no
52;technician;professional.course;-3.4;92.379;-29.8;0.797;5017.5;yes
48;technician;university.degree;1.4;93.444;-36.1;4.964;5228.1;no
44;blue-collar;basic.9y;-1.8;93.075;-47.1;1.405;5099.1;no
30;technician;professional.course;1.4;93.444;-36.1;4.964;5228.1;no
32;management;high.school;1.4;94.465;-41.8;4.864;5228.1;no
52;unemployed;university.degree;-0.1;93.2;-42;4.021;5195.8;no
44;blue-collar;professional.course;-3.4;92.431;-26.9;0.742;5017.5;no
29;admin.;university.degree;-2.9;92.201;-31.4;0.873;5076.2;yes
41;admin.;university.degree;1.4;93.444;-36.1;4.964;5228.1;no
26;technician;high.school;1.1;93.994;-36.4;4.855;5191;no
32;admin.;university.degree;1.4;93.444;-36.1;4.966;5228.1;no
31;admin.;university.degree;1.4;93.444;-36.1;4.963;5228.1;no
29;admin.;basic.9y;1.1;93.994;-36.4;4.857;5191;no
58;blue-collar;basic.4y;1.1;93.994;-36.4;4.86;5191;no
56;technician;basic.4y;1.1;93.994;-36.4;4.856;5191;no
23;blue-collar;professional.course;-1.8;92.893;-46.2;1.25;5099.1;no
50;technician;professional.course;1.1;93.994;-36.4;4.864;5191;yes
29;admin.;university.degree;-1.8;92.893;-46.2;1.244;5099.1;yes
31;admin.;university.degree;1.4;93.444;-36.1;4.962;5228.1;no
48;housemaid;basic.4y;1.4;93.444;-36.1;4.965;5228.1;no
27;blue-collar;unknown;1.4;93.918;-42.7;4.961;5228.1;no
24;technician;professional.course;-1.8;93.075;-47.1;1.405;5099.1;no
35;technician;high.school;1.1;93.994;-36.4;4.858;5191;no
42;technician;university.degree;1.4;94.465;-41.8;4.864;5228.1;no
37;admin.;high.school;-1.8;92.893;-46.2;1.244;5099.1;no
33;admin.;university.degree;1.4;93.444;-36.1;4.963;5228.1;no
58;management;university.degree;1.4;93.444;-36.1;4.965;5228.1;no
54;retired;basic.9y;1.4;93.918;-42.7;4.962;5228.1;no
54;technician;professional.course;-0.1;93.2;-42;4.153;5195.8;no
39;technician;professional.course;1.4;93.444;-36.1;4.965;5228.1;no
48;admin.;basic.9y;1.1;93.994;-36.4;4.86;5191;no
34;blue-collar;basic.4y;-1.8;93.075;-47.1;1.405;5099.1;no
28;blue-collar;basic.9y;-1.8;92.893;-46.2;1.334;5099.1;no
30;admin.;high.school;1.4;93.444;-36.1;4.964;5228.1;no
59;retired;professional.course;1.4;94.465;-41.8;4.864;5228.1;no
29;admin.;high.school;1.4;93.918;-42.7;4.963;5228.1;no
25;admin.;high.school;1.1;93.994;-36.4;4.855;5191;no
47;admin.;high.school;-3.4;92.379;-29.8;0.755;5017.5;no
32;admin.;university.degree;1.4;93.444;-36.1;4.965;5228.1;no
30;blue-collar;basic.6y;1.4;94.465;-41.8;4.864;5228.1;no
24;technician;university.degree;-3.4;92.431;-26.9;0.724;5017.5;no
58;entrepreneur;high.school;-1.1;94.199;-37.5;0.882;4963.6;no
44;management;university.degree;1.1;93.994;-36.4;4.859;5191;no
36;admin.;university.degree;-3.4;92.379;-29.8;0.819;5017.5;no
33;self-employed;basic.9y;1.1;93.994;-36.4;4.856;5191;no
31;blue-collar;high.school;1.4;93.918;-42.7;4.96;5228.1;no
38;admin.;university.degree;1.4;94.465;-41.8;4.864;5228.1;yes
35;management;university.degree;1.4;93.444;-36.1;4.962;5228.1;no
29;blue-collar;basic.9y;-1.8;92.893;-46.2;1.313;5099.1;no
58;management;university.degree;1.4;93.918;-42.7;4.96;5228.1;no
43;blue-collar;basic.4y;1.1;93.994;-36.4;4.857;5191;no
55;self-employed;basic.4y;1.4;93.444;-36.1;4.964;5228.1;no
53;management;university.degree;1.1;93.994;-36.4;4.856;5191;no
38;entrepreneur;basic.9y;1.4;93.918;-42.7;4.957;5228.1;no
36;technician;professional.course;1.4;93.918;-42.7;4.958;5228.1;no
56;retired;professional.course;1.4;93.444;-36.1;4.965;5228.1;no
32;admin.;university.degree;1.1;93.994;-36.4;4.86;5191;no
48;blue-collar;basic.9y;1.4;93.444;-36.1;4.964;5228.1;no
31;technician;university.degree;-3.4;92.649;-30.1;0.714;5017.5;no
50;self-employed;basic.4y;1.4;93.444;-36.1;4.97;5228.1;no
38;services;high.school;1.4;94.465;-41.8;4.865;5228.1;no
34;admin.;university.degree;1.4;94.465;-41.8;4.866;5228.1;no
41;blue-collar;basic.4y;-1.8;92.893;-46.2;1.344;5099.1;no
51;management;university.degree;1.4;93.444;-36.1;4.964;5228.1;no
26;admin.;high.school;1.1;93.994;-36.4;4.859;5191;yes
34;admin.;university.degree;-3.4;92.379;-29.8;0.773;5017.5;yes
41;technician;university.degree;-1.8;93.075;-47.1;1.435;5099.1;no
41;technician;professional.course;-2.9;92.963;-40.8;1.262;5076.2;yes
26;blue-collar;basic.9y;1.4;94.465;-41.8;4.864;5228.1;no
32;blue-collar;basic.6y;-1.8;92.893;-46.2;1.281;5099.1;yes
49;blue-collar;basic.6y;-1.8;92.893;-46.2;1.291;5099.1;no
39;technician;high.school;1.4;93.444;-36.1;4.965;5228.1;no
38;blue-collar;basic.9y;1.4;94.465;-41.8;4.967;5228.1;no
52;retired;professional.course;1.4;93.918;-42.7;4.961;5228.1;no
57;self-employed;university.degree;1.4;93.918;-42.7;4.962;5228.1;yes
38;housemaid;university.degree;1.4;94.465;-41.8;4.961;5228.1;no
